osmid,latitude,longitude
2937291037,-21.202321,-47.8092721
2937893705,-21.123616,-47.8163189
2937893708,-21.1237222,-47.8164395
2937893720,-21.1332744,-47.8229666
2937893723,-21.1337423,-47.8197361
2937893726,-21.1344376,-47.8203999
2937893735,-21.1356323,-47.8057918
2937893737,-21.1358176,-47.8219523
2937893738,-21.1359561,-47.8054099
2937893740,-21.1362528,-47.8050056
2937893742,-21.1364505,-47.8065569
2937893743,-21.136741,-47.821902
2937893744,-21.1367746,-47.8061524
2937893750,-21.1371055,-47.8057405
2937893751,-21.1371167,-47.8131773
2937893753,-21.141865,-47.8160267
2937893754,-21.1424699,-47.8152308
2937893755,-21.1429171,-47.8075681
2937893756,-21.1435393,-47.8067872
2939860442,-21.1627311,-47.8004779
2939860443,-21.1634507,-47.7995366
2939860446,-21.169144,-47.8080282
2939860447,-21.1696442,-47.8084554
2939860449,-21.1779225,-47.8005233
2939860450,-21.1784748,-47.8003626
2940019727,-21.1615813,-47.7880624
2940019731,-21.1628363,-47.7892737
2940874402,-21.1632114,-47.7898037
2940874403,-21.166622,-47.7982984
2940874404,-21.1670375,-47.7986538
2941388930,-21.1597671,-47.7695981
2941388933,-21.1600398,-47.7692057
2941388946,-21.1653059,-47.7877573
2941388952,-21.1662403,-47.7857467
2941388953,-21.1669404,-47.7863358
2941388954,-21.1671551,-47.7845304
2941388956,-21.1678522,-47.7851353
2941388958,-21.1707365,-47.7877342
2941388959,-21.171719,-47.7881481
2941388960,-21.1717564,-47.7816675
2941388961,-21.1731332,-47.7830108
2941388962,-21.1737355,-47.7823805
2941388965,-21.17502,-47.7835467
2949762336,-21.1533036,-47.768112
2949762358,-21.1545203,-47.7695878
2949762359,-21.1556908,-47.7708085
2949762360,-21.1557914,-47.7708309
2949762363,-21.1558623,-47.7700782
2949762364,-21.155932,-47.7701024
2949762365,-21.1562118,-47.7716103
2949762367,-21.1562479,-47.7691627
2949762370,-21.1564976,-47.7710087
2955227324,-21.1901776,-47.794033
2955228037,-21.1935251,-47.7919128
2956284892,-21.2048691,-47.7602917
2956284896,-21.2056417,-47.7587797
2956284904,-21.2060585,-47.7563058
2956284910,-21.2062467,-47.755287
2961664934,-21.1831541,-47.7970658
2961664943,-21.1834626,-47.7969729
2961664948,-21.1844705,-47.7965274
2961665004,-21.1888204,-47.7934087
2961665005,-21.1888581,-47.7966816
2961912933,-21.1107603,-47.8130757
2961912934,-21.1130906,-47.8150542
2961912935,-21.1133355,-47.816823
2961912936,-21.1135781,-47.8151146
2961912937,-21.1138387,-47.816834
2961912938,-21.1140027,-47.8152204
2961912939,-21.1145301,-47.81593
2961912941,-21.1146384,-47.8160348
2961912943,-21.1148442,-47.8239111
2961912944,-21.1156394,-47.8214716
2961912949,-21.1163539,-47.8272457
2961912955,-21.1169269,-47.8282727
2961912956,-21.1165266,-47.813307
2961912958,-21.1165233,-47.8281759
2961912973,-21.1170262,-47.8284336
2961912984,-21.1174581,-47.8279017
2961912991,-21.1175775,-47.828085
2961912992,-21.1176115,-47.827588
2961913004,-21.1178808,-47.8276292
2961913005,-21.117905,-47.8280385
2961913013,-21.1183359,-47.8111988
2961913019,-21.1192396,-47.831706
2961913022,-21.119514,-47.8318805
2961913026,-21.1204234,-47.821873
2961913029,-21.121092,-47.8076711
2970592599,-21.1360911,-47.7719777
2970592606,-21.1363625,-47.7696433
2970592615,-21.1367307,-47.7702061
2970592623,-21.1369398,-47.7706549
2970592630,-21.1422329,-47.7803631
2970592733,-21.1426899,-47.7796621
2970592734,-21.1430418,-47.7798387
2970592740,-21.1443718,-47.7737542
2970592741,-21.1446201,-47.7729897
2970592742,-21.144485,-47.7740935
2970592743,-21.1446323,-47.7736169
2970592747,-21.1480165,-47.7630192
2970592748,-21.1480535,-47.7628858
2970619823,-21.1162511,-47.7498298
2970619827,-21.119095,-47.7494134
2970619829,-21.1201334,-47.7516033
2970619830,-21.1205711,-47.7503779
2970619831,-21.1210886,-47.7487893
2970619832,-21.1212568,-47.7455065
2970622138,-21.1218835,-47.7527216
2970622139,-21.1219886,-47.7485186
2970622140,-21.1223451,-47.7514811
2970622141,-21.123117,-47.7492803
2970622149,-21.1248472,-47.7530669
2970622150,-21.1249185,-47.7541152
2970622151,-21.1254158,-47.7545855
2970622152,-21.1255677,-47.7502674
2970622157,-21.1273015,-47.7505796
2971931817,-21.2411962,-47.8258403
2971931821,-21.2430259,-47.8252142
2971931822,-21.2452345,-47.8246693
2981917590,-21.1370725,-47.7950084
2981917591,-21.1380345,-47.7954929
2981917592,-21.1381567,-47.7955423
2981917605,-21.1495141,-47.8160439
2981917606,-21.1496324,-47.8166983
2981917616,-21.1542335,-47.8149569
2981917619,-21.1569264,-47.8212303
2981917620,-21.157431,-47.820611
2981944607,-21.1348146,-47.7399993
2981944611,-21.1351836,-47.7418681
2984941096,-21.1867234,-47.77026
2984941099,-21.1867807,-47.7706887
2984941100,-21.1868473,-47.7702827
2984941103,-21.1868885,-47.7702141
2984941105,-21.18694,-47.7701284
2984941108,-21.1869741,-47.7700749
2984941110,-21.1870238,-47.7697611
2984941112,-21.1870608,-47.7702728
2984941118,-21.187341,-47.7701591
2984941120,-21.1876572,-47.7702739
2984941121,-21.1877334,-47.7697842
2984941124,-21.1884752,-47.7710511
2984941127,-21.1885341,-47.7706993
2984941132,-21.1886341,-47.7700783
2984951935,-21.1887474,-47.7700986
2984951940,-21.1891879,-47.7700296
2984951947,-21.1895532,-47.7702428
2984951949,-21.1900881,-47.7703446
2984963807,-21.1636817,-47.7486563
2984963808,-21.1643368,-47.7484049
2984963809,-21.1645302,-47.7412864
2984963810,-21.1648256,-47.7410581
2984963811,-21.1648529,-47.7412049
2984963812,-21.1649045,-47.7459581
2984963813,-21.1649092,-47.7461781
2984963814,-21.1650066,-47.746063
2984963815,-21.1650937,-47.7482829
2988946097,-21.1899933,-47.7545417
2988946177,-21.1913339,-47.7558073
2988946454,-21.2056567,-47.7585718
2988946481,-21.2062862,-47.7568141
2988946514,-21.2071334,-47.760372
2988946520,-21.2072599,-47.7579251
2988946634,-21.2080668,-47.7581315
2989596671,-21.200562,-47.8068009
2991659920,-21.1690865,-47.730529
2991659927,-21.1695253,-47.7288355
2991659928,-21.1695846,-47.7302068
2991660047,-21.1702096,-47.7292711
2991660051,-21.1702369,-47.7273822
2991660059,-21.1704226,-47.7280949
2991660073,-21.1710023,-47.7271766
2991660076,-21.171098,-47.729787
2991660079,-21.1711447,-47.7296932
2991660090,-21.1718177,-47.7301715
2991660091,-21.1718326,-47.7287858
2991660092,-21.1718634,-47.7300803
2991660093,-21.1718782,-47.7256572
2991660097,-21.1719586,-47.7291305
2991660105,-21.1721187,-47.728848
2991660107,-21.1722769,-47.7287135
2991660113,-21.1725002,-47.7306172
2991660116,-21.1725217,-47.7306694
2991660120,-21.172603,-47.730741
2991660121,-21.1726197,-47.7303927
2991660123,-21.1726726,-47.730386
2991660125,-21.1727211,-47.728328
2991660127,-21.172757,-47.7307259
2991660128,-21.1727761,-47.7304287
2991660136,-21.1728371,-47.730584
2991660145,-21.1733761,-47.7277315
2991660147,-21.1734543,-47.7276603
2991660148,-21.173505,-47.7302217
2991660150,-21.173528,-47.7303088
2991660154,-21.1736787,-47.7316773
2991660155,-21.1736981,-47.7281952
2991660158,-21.1741802,-47.7309821
2991660163,-21.1748983,-47.7325041
2991660169,-21.1753137,-47.7317689
2991660171,-21.1754648,-47.7291159
2991660182,-21.1772895,-47.7300669
2991660185,-21.1773935,-47.7317422
2991660186,-21.1774378,-47.7341899
2991660190,-21.1774889,-47.7335104
2991660194,-21.177504,-47.7333155
2991660196,-21.1775182,-47.734181
2991660201,-21.1776451,-47.7347683
2991660203,-21.1780834,-47.7356428
2991660205,-21.1781559,-47.7355437
2991660208,-21.1783857,-47.736116
2991660211,-21.1785391,-47.7316992
2991660212,-21.1786079,-47.7298466
2991660214,-21.1790081,-47.7297936
2991660219,-21.1806536,-47.7355018
2991660230,-21.182784,-47.7357379
2991660333,-21.1828215,-47.7329701
2991660335,-21.1829572,-47.7332504
2991660339,-21.186222,-47.7412366
2991660340,-21.1864715,-47.7422591
2991660341,-21.1864639,-47.741014
2991660342,-21.1866162,-47.7422331
2991660344,-21.1873631,-47.7420765
2991660346,-21.1876984,-47.7330541
2991660347,-21.1876565,-47.7424217
2992935441,-21.2024162,-47.8117924
2992935442,-21.2025163,-47.8118831
2992935443,-21.202954,-47.8110972
2992935444,-21.2030523,-47.8111822
3002886103,-21.2443877,-47.7571274
3003936520,-21.1581541,-47.7429531
3003936523,-21.1612157,-47.7343745
3003936524,-21.1612276,-47.7400731
3003936525,-21.161517,-47.7357347
3003936527,-21.1621195,-47.7383979
3003936530,-21.1624359,-47.7397556
3003939533,-21.163273,-47.7321899
3003939534,-21.1635925,-47.7320701
3003939535,-21.1670662,-47.7509443
3003939536,-21.1673753,-47.7508458
3003939537,-21.1675052,-47.7508092
3005871917,-21.140249,-47.8395773
3006086133,-21.1839516,-47.7083172
3006086134,-21.1876405,-47.7067667
3006086136,-21.188074,-47.7072884
3006086138,-21.1907661,-47.7162897
3006086148,-21.1948996,-47.7145688
3006086161,-21.1956231,-47.7156293
3006086164,-21.1958268,-47.7063522
3006086170,-21.2011654,-47.7245671
3006977803,-21.1933424,-47.7981738
3006977805,-21.1933865,-47.797936
3006977810,-21.196837,-47.7977811
3006977813,-21.1969346,-47.7982859
3007023555,-21.1840018,-47.7547102
3007023557,-21.1852193,-47.7534527
3007023558,-21.1852372,-47.7559978
3007023559,-21.1855787,-47.7535084
3007023560,-21.185676,-47.7564306
3007522451,-21.1815738,-47.7569647
3007522456,-21.1833251,-47.7567554
3007522468,-21.1889263,-47.7360293
3007522469,-21.1895338,-47.7413037
3007522470,-21.1897205,-47.7415273
3007522472,-21.1914224,-47.734687
3007522473,-21.1918341,-47.7351334
3007522474,-21.1922828,-47.738641
3007522475,-21.1924706,-47.7388548
3007522482,-21.1934862,-47.7395922
3007522486,-21.1996207,-47.7340711
3007522487,-21.1996464,-47.7335516
3009768974,-21.1934648,-47.7475634
3009768975,-21.1936208,-47.7475648
3009768983,-21.1941472,-47.7475554
3009768992,-21.19483,-47.7358761
3009769000,-21.1959228,-47.7358621
3015485334,-21.197695,-47.7884058
3019407663,-21.2026532,-47.8219663
3034496948,-21.1920906,-47.8010655
3034496949,-21.192419,-47.8010358
3034665305,-21.2243343,-47.8014079
3034665306,-21.2245076,-47.8024302
3034667052,-21.232797,-47.7924932
3034667053,-21.2329813,-47.7920467
3034667055,-21.2332048,-47.8129826
3034667061,-21.2335111,-47.7900483
3034667063,-21.2337306,-47.788339
3034667066,-21.2342081,-47.7927231
3034667073,-21.2344832,-47.7928334
3034667075,-21.234578,-47.7918191
3034667078,-21.2347722,-47.7909932
3034667079,-21.2348022,-47.7893629
3034667083,-21.2348254,-47.7900549
3034667086,-21.2349016,-47.7919456
3034667089,-21.2350633,-47.7894481
3034667092,-21.2351351,-47.7910974
3034667093,-21.2351366,-47.7900967
3034667098,-21.2353465,-47.7892879
3034667099,-21.2354256,-47.7890856
3034667101,-21.2357904,-47.7933446
3034667102,-21.2358756,-47.793114
3034667110,-21.2365707,-47.7903396
3034667111,-21.2366365,-47.78992
3034667112,-21.2367127,-47.7897097
3034667114,-21.2371982,-47.8187086
3034667122,-21.2374761,-47.8187221
3034667123,-21.2378417,-47.8170053
3034667124,-21.238034,-47.8171085
3034667130,-21.2386709,-47.8176438
3034667131,-21.238658,-47.7909336
3034667134,-21.2387472,-47.7907421
3034667136,-21.2388531,-47.8178808
3034667140,-21.238811,-47.8185172
3034667145,-21.2390013,-47.8181095
3034667147,-21.239222,-47.8186029
3034667148,-21.2393875,-47.8188367
3034667150,-21.2399557,-47.7916252
3034667151,-21.2400818,-47.7913788
3034667154,-21.2411544,-47.7923927
3034667158,-21.2412749,-47.7921829
3034667167,-21.2417697,-47.7921391
3034667168,-21.2418323,-47.7928262
3034667172,-21.24194,-47.7926395
3034704733,-21.121749,-47.8238761
3035179686,-21.1432536,-47.8462729
3035179693,-21.1439309,-47.8474649
3035179699,-21.1447872,-47.8489563
3035179702,-21.1458694,-47.8428446
3035179706,-21.146005,-47.8421336
3035179707,-21.1459841,-47.8427024
3035179708,-21.1461039,-47.8372844
3035179709,-21.1461974,-47.8513643
3035179714,-21.1465716,-47.8383168
3035179716,-21.1465688,-47.8378566
3035179718,-21.1467006,-47.8431437
3035179720,-21.1467416,-47.8419752
3035179721,-21.1469431,-47.8426967
3035179722,-21.1471214,-47.8434071
3035179724,-21.1471688,-47.8422204
3035179725,-21.147341,-47.8419154
3035179726,-21.1474661,-47.8403999
3035179727,-21.1475703,-47.8387395
3035179729,-21.1477687,-47.8421877
3035181334,-21.1480288,-47.8406413
3035181336,-21.1481995,-47.8389031
3035181337,-21.1482047,-47.8424525
3035181340,-21.1484145,-47.8482723
3035181341,-21.1484611,-47.8401057
3035181343,-21.1486045,-47.8406493
3035181345,-21.1486543,-47.8427256
3035181346,-21.1487345,-47.8488329
3035181347,-21.1488514,-47.8412569
3035181348,-21.1490705,-47.8429776
3035181349,-21.1492022,-47.8416992
3035181350,-21.1495827,-47.8420074
3035181351,-21.1499242,-47.8434923
3035181352,-21.1504351,-47.8425307
3036330330,-21.1426875,-47.8426628
3036330738,-21.1438338,-47.8462906
3036330740,-21.144306,-47.8470957
3036330742,-21.1444198,-47.8453396
3036330743,-21.1446919,-47.846791
3036330745,-21.1449622,-47.8442898
3036330746,-21.1450702,-47.846456
3036330748,-21.1451612,-47.8485926
3036330749,-21.1454593,-47.8461101
3036330750,-21.1455566,-47.8482838
3036330752,-21.1456525,-47.850452
3036330753,-21.1458361,-47.845775
3036330755,-21.1459383,-47.8479503
3036330758,-21.146029,-47.8500912
3036330760,-21.1463364,-47.8476023
3036330761,-21.1464084,-47.8497529
3036330763,-21.1466077,-47.8513331
3036330768,-21.1466697,-47.8511864
3036330769,-21.146694,-47.8472623
3036330770,-21.146787,-47.849408
3036330771,-21.1469034,-47.8514279
3036330773,-21.1471586,-47.8490848
3036330774,-21.14721,-47.8511435
3036330775,-21.1472945,-47.8512693
3036330776,-21.1475492,-47.8487451
3036330777,-21.1478862,-47.8503308
3036330778,-21.147942,-47.8484034
3036330779,-21.1480568,-47.8512288
3036330780,-21.1481849,-47.8498201
3036330781,-21.1483203,-47.848109
3036330783,-21.1484748,-47.8492873
3036330784,-21.1486097,-47.84937
3036330786,-21.1488675,-47.8506575
3036330787,-21.1488954,-47.8511842
3036349063,-21.2028153,-47.8088021
3036349064,-21.2028822,-47.8089077
3036349067,-21.2029803,-47.8099795
3036349071,-21.2031847,-47.8096722
3036366769,-21.2020259,-47.8679522
3036366789,-21.203071,-47.8668228
3036366795,-21.2035069,-47.8639558
3036366809,-21.2448665,-47.8078921
3036366811,-21.2454907,-47.8061919
3036366815,-21.2440792,-47.8032663
3036366816,-21.2445466,-47.803852
3036366822,-21.2456913,-47.8053237
3036366824,-21.2461673,-47.8053677
3036366826,-21.2462014,-47.8059908
3036368035,-21.2484281,-47.8081282
3036368037,-21.249541,-47.8089085
3036368040,-21.2497908,-47.8101631
3036368045,-21.2499399,-47.8101819
3036368050,-21.2500255,-47.8090559
3036368054,-21.2500612,-47.808786
3036368055,-21.2500899,-47.8095615
3036368056,-21.2500951,-47.8092281
3036368061,-21.2502542,-47.80936
3036368062,-21.2502567,-47.8085897
3036368069,-21.2504126,-47.8083152
3036368073,-21.2504562,-47.8085623
3036368075,-21.2505265,-47.8074297
3036368082,-21.2506521,-47.8074833
3036368088,-21.2507636,-47.8088172
3036368089,-21.2507718,-47.8090999
3036368103,-21.2509941,-47.8090584
3036368104,-21.2510063,-47.8088375
3036368108,-21.2514708,-47.8090349
3036368109,-21.2515305,-47.8087979
3036368112,-21.2518125,-47.8090339
3036368113,-21.2518609,-47.8088144
3036368117,-21.253122,-47.8093015
3036368118,-21.2531953,-47.8091195
3036368128,-21.254969,-47.8080146
3036368131,-21.2551777,-47.8088939
3036368134,-21.2556743,-47.8079654
3036368143,-21.2558163,-47.8079592
3036368144,-21.2558203,-47.8085904
3036368150,-21.2558969,-47.8093403
3036368154,-21.2559174,-47.8126239
3036368164,-21.256002,-47.8090147
3036368165,-21.256006,-47.8095837
3036368184,-21.2561761,-47.8089063
3036368186,-21.2561822,-47.8096895
3036368200,-21.2564007,-47.8096762
3036368211,-21.2565232,-47.8089972
3036368218,-21.256631,-47.8091788
3036368237,-21.2581215,-47.8072709
3036368238,-21.2608324,-47.8157999
3036368244,-21.2751928,-47.8152543
3036368246,-21.2753435,-47.8070574
3036368247,-21.2756272,-47.806654
3036368248,-21.2763091,-47.8054535
3036368249,-21.2763758,-47.8071666
3036368254,-21.2769155,-47.805824
3036862971,-21.193431,-47.7498913
3036862974,-21.1935621,-47.7503492
3036862976,-21.1935675,-47.7499951
3036862977,-21.1936109,-47.7486405
3036862979,-21.1936232,-47.7474827
3036862990,-21.1938632,-47.746578
3036862991,-21.1938508,-47.7499486
3036862993,-21.1938713,-47.7490564
3038319418,-21.1752008,-47.7933309
3038319423,-21.1761011,-47.794092
3038321660,-21.1891455,-47.7867785
3038375390,-21.1904077,-47.7586099
3038375392,-21.1909942,-47.7580441
3038375406,-21.193179,-47.758479
3038375411,-21.1932122,-47.7598964
3038375417,-21.1933271,-47.7599058
3038375421,-21.1934595,-47.7430422
3038375423,-21.1934585,-47.740728
3038375425,-21.1935158,-47.7585179
3038375639,-21.1936137,-47.7430871
3038375640,-21.1935987,-47.7418727
3038375641,-21.1935987,-47.7417769
3038375644,-21.1935988,-47.7416353
3038375648,-21.1936131,-47.7407616
3038375655,-21.1936853,-47.7587132
3038375667,-21.1937982,-47.758192
3038375668,-21.1938763,-47.7417728
3038375672,-21.1941578,-47.7569659
3038375679,-21.1943501,-47.7568824
3038375687,-21.1945568,-47.7569555
3038375689,-21.1948527,-47.7571506
3038375695,-21.1951365,-47.7430268
3038375701,-21.1953039,-47.7433465
3038375704,-21.195393,-47.7432085
3038375705,-21.1954719,-47.7436136
3038375707,-21.1956347,-47.7432495
3038390303,-21.2577632,-47.8209449
3038390304,-21.2580309,-47.8190721
3038390306,-21.258051,-47.8203895
3038390313,-21.2600586,-47.8214549
3038390316,-21.2602687,-47.8214054
3038390317,-21.260338,-47.8216132
3038390320,-21.2605225,-47.8215471
3038390342,-21.2651729,-47.8284304
3038390344,-21.2658055,-47.8287148
3038390345,-21.266463,-47.8289898
3038390348,-21.2669211,-47.8291493
3038390351,-21.2682358,-47.8380497
3038390359,-21.2702891,-47.833352
3038390360,-21.270323,-47.8331805
3038390369,-21.2710536,-47.8335086
3038390370,-21.271048,-47.8336921
3038390372,-21.271084,-47.8333139
3038390373,-21.2711228,-47.833139
3038390382,-21.2713254,-47.8326709
3038390383,-21.271369,-47.8354195
3038390384,-21.2713636,-47.836326
3038390387,-21.271436,-47.8351899
3038390388,-21.2714596,-47.832331
3038390391,-21.2714929,-47.8364354
3038390393,-21.271567,-47.8353696
3038390394,-21.271604,-47.8325436
3038390395,-21.2717004,-47.835563
3038390398,-21.2718057,-47.8356733
3038390405,-21.2718917,-47.832574
3038390409,-21.27197,-47.8358048
3038390412,-21.2721352,-47.8358953
3038390415,-21.2723957,-47.836018
3038390424,-21.272591,-47.8361542
3038390425,-21.2725927,-47.8359575
3038390428,-21.2729959,-47.8361416
3038390429,-21.2730119,-47.8363311
3038390438,-21.2739752,-47.836007
3038390442,-21.274038,-47.83628
3039444891,-21.2482447,-47.8065397
3039444892,-21.2479654,-47.8060977
3039444893,-21.2483346,-47.8063356
3039444894,-21.2489886,-47.8067369
3039444896,-21.2497864,-47.804975
3039444929,-21.2515584,-47.8092289
3039450344,-21.2517441,-47.8085594
3039450486,-21.2609035,-47.8136814
3040114956,-21.2667232,-47.8125818
3040114963,-21.2681222,-47.8130997
3040114970,-21.2688921,-47.8129245
3040114971,-21.2691795,-47.8132923
3040114972,-21.2694053,-47.8131492
3040114973,-21.2695129,-47.8130685
3040114975,-21.2697504,-47.8151143
3040114976,-21.2699151,-47.8133972
3044907641,-21.2474912,-47.8150225
3044907645,-21.2476942,-47.8149791
3044907646,-21.2477286,-47.8143599
3044907647,-21.2477253,-47.8137594
3044907649,-21.2477364,-47.8134335
3044907653,-21.2478712,-47.8149501
3044907659,-21.2479848,-47.8149308
3044907672,-21.2481798,-47.8137055
3044907673,-21.2481814,-47.8138532
3044907815,-21.2610649,-47.807207
3044907830,-21.2620297,-47.8028829
3044907832,-21.2630677,-47.8057022
3044907837,-21.264297,-47.8303466
3044907838,-21.2644727,-47.8304503
3044907840,-21.2647056,-47.8300727
3044907842,-21.2648945,-47.8293716
3044907843,-21.2650088,-47.8295811
3044907849,-21.265229,-47.8297499
3044907850,-21.2652362,-47.8287644
3044907852,-21.2652785,-47.8283255
3044907854,-21.2654374,-47.8289107
3044907859,-21.2657874,-47.8285515
3044907862,-21.2663509,-47.8292581
3044907875,-21.2692913,-47.8407345
3044907876,-21.2693027,-47.8380837
3044907883,-21.2699247,-47.8430681
3044907884,-21.2699526,-47.8404545
3044907885,-21.2699636,-47.8377707
3044907888,-21.2700662,-47.8408732
3044907892,-21.2702192,-47.8414372
3044907894,-21.2702801,-47.8408855
3044907895,-21.2702804,-47.8376206
3044907896,-21.2703063,-47.8402985
3044907900,-21.270468,-47.8404609
3044907906,-21.2706042,-47.8428567
3044907907,-21.2706138,-47.8375134
3044907908,-21.2706227,-47.8401589
3044907910,-21.2706284,-47.8373507
3044907918,-21.2710707,-47.8367641
3044907920,-21.2711194,-47.836889
3044907924,-21.2711981,-47.8365424
3044907926,-21.2712165,-47.8451572
3044907931,-21.2712481,-47.8363626
3044907936,-21.2713179,-47.8426471
3044907939,-21.2713354,-47.8366586
3044907944,-21.2714496,-47.8366171
3044907949,-21.2715062,-47.8434539
3044907989,-21.2721113,-47.8389375
3045749896,-21.2373891,-47.7828302
3045749905,-21.2384693,-47.7832942
3045749917,-21.2517333,-47.7892841
3045749923,-21.2520008,-47.7897254
3045749926,-21.2524245,-47.7895886
3045752533,-21.255806,-47.7946498
3045752554,-21.2577239,-47.7960288
3045752555,-21.2578926,-47.7864656
3045752559,-21.258456,-47.7925571
3045752560,-21.2589043,-47.8029633
3045752565,-21.2597818,-47.8048797
3045752573,-21.2603494,-47.7981607
3045752579,-21.2606592,-47.7825148
3045752597,-21.2638255,-47.7946025
3045752605,-21.2650929,-47.7951448
3045752611,-21.2709323,-47.795391
3045752613,-21.2710614,-47.7957345
3045752615,-21.271322,-47.7956883
3047621270,-21.2414141,-47.7580078
3047621274,-21.2425031,-47.7589077
3047621298,-21.2475848,-47.7569139
3047621299,-21.2477723,-47.7568549
3047621312,-21.2587629,-47.7543514
3047621313,-21.2588129,-47.7541257
3047621323,-21.261971,-47.755174
3047621326,-21.2621621,-47.7543554
3047621332,-21.2661753,-47.7559105
3047622833,-21.2660577,-47.755644
3048384855,-21.2303458,-47.8564359
3048384859,-21.2312547,-47.8627418
3048384862,-21.2317372,-47.84816
3048384863,-21.2317447,-47.848746
3048384867,-21.232411,-47.8475538
3048384872,-21.2330324,-47.8535655
3048384876,-21.2336485,-47.8554046
3048384882,-21.2367269,-47.8358568
3048384883,-21.2367694,-47.8359942
3048384884,-21.2367804,-47.8470583
3048384885,-21.2368233,-47.8358293
3048384886,-21.2368611,-47.8359679
3048384888,-21.2372816,-47.8358414
3048384890,-21.2374807,-47.8366278
3048384894,-21.2378356,-47.8376767
3048384897,-21.2381412,-47.8412372
3048384902,-21.2383349,-47.8416717
3048384905,-21.2383873,-47.8353611
3048384906,-21.2384774,-47.8420794
3048384907,-21.2384205,-47.8354995
3048384909,-21.2385324,-47.8417254
3048384911,-21.2385391,-47.8353156
3048384913,-21.2385711,-47.8354543
3048384917,-21.2387387,-47.8459404
3048384920,-21.2388518,-47.83537
3048384921,-21.2388837,-47.8449413
3048384923,-21.2388899,-47.8414451
3048384924,-21.2390448,-47.836144
3048384927,-21.2396007,-47.8388965
3048384929,-21.2397592,-47.8349507
3048384930,-21.2397904,-47.8350883
3048384931,-21.2399027,-47.8349078
3048384932,-21.2399325,-47.8350456
3048385034,-21.2406882,-47.8356637
3048385039,-21.2410591,-47.8355368
3048385042,-21.2412921,-47.8409408
3048385052,-21.2421774,-47.8343682
3048385053,-21.2421819,-47.834504
3048385054,-21.2423311,-47.8343706
3048385055,-21.2423311,-47.834504
3048385059,-21.2428422,-47.8393867
3048385060,-21.2429934,-47.8353138
3048385061,-21.2430591,-47.8345137
3048385067,-21.2440041,-47.8346641
3048385068,-21.2440448,-47.8345428
3048385069,-21.2441488,-47.8347126
3048385070,-21.2441872,-47.8345816
3048385075,-21.2450301,-47.8359484
3048385076,-21.2451761,-47.8349595
3048385077,-21.2453515,-47.835222
3048385081,-21.2456673,-47.8363891
3048385085,-21.2459964,-47.835639
3048385088,-21.2460739,-47.8354895
3048385130,-21.2524448,-47.8315606
3048385133,-21.2525175,-47.8317019
3048385136,-21.2530784,-47.8333836
3048385137,-21.253271,-47.8332913
3048385151,-21.2649828,-47.8315681
3048385152,-21.265362,-47.8322172
3048385154,-21.265745,-47.8328601
3048385157,-21.2660244,-47.8300355
3048385158,-21.2661256,-47.8335054
3048385163,-21.2663746,-47.8307017
3048385164,-21.2665064,-47.8341508
3048385169,-21.2667444,-47.8313824
3048385171,-21.2668854,-47.8347974
3048385176,-21.2671076,-47.8320554
3048385177,-21.2671447,-47.8321256
3048385182,-21.267266,-47.8354467
3048385186,-21.2674108,-47.8326316
3048385190,-21.2676384,-47.836082
3048385191,-21.2676524,-47.8322869
3048385195,-21.2677975,-47.8332674
3048385197,-21.2678636,-47.8332248
3048385198,-21.2679008,-47.8326111
3048385205,-21.2680153,-47.836725
3048385207,-21.2680683,-47.8316779
3048385215,-21.2682412,-47.8338645
3048385225,-21.2685041,-47.8310549
3048385230,-21.2686565,-47.8330039
3048385232,-21.2686676,-47.8328973
3048385234,-21.2687472,-47.8344337
3048385236,-21.2689102,-47.8304451
3048385242,-21.2692358,-47.8350004
3048385247,-21.2693999,-47.8331509
3048385248,-21.2694,-47.8330371
3048385253,-21.2696489,-47.8356392
3048385268,-21.2700421,-47.8333213
3048385272,-21.2700857,-47.8331009
3048385273,-21.2700954,-47.8327312
3048385275,-21.2701184,-47.8330845
3048385280,-21.2701872,-47.8334034
3048385281,-21.2701947,-47.8330708
3049831442,-21.2697275,-47.8281157
3049831443,-21.2711982,-47.825537
3049831445,-21.2743917,-47.8154174
3049831449,-21.2754423,-47.8164669
3049831451,-21.2757608,-47.8175863
3049831453,-21.2758255,-47.8172714
3049831456,-21.2762314,-47.817544
3049831470,-21.2776561,-47.8169812
3049831472,-21.2777493,-47.8165183
3049831474,-21.2778351,-47.8169448
3049831475,-21.2778562,-47.8165097
3049831477,-21.2779508,-47.8168478
3049831481,-21.2779884,-47.8167875
3049831483,-21.2780458,-47.8170017
3049831490,-21.2783699,-47.8167972
3049831491,-21.2784568,-47.8085798
3049831510,-21.2806985,-47.8095585
3049831517,-21.2812509,-47.8178659
3049831518,-21.2813337,-47.8177358
3049831520,-21.2815167,-47.8074038
3049831527,-21.2820487,-47.8101566
3049831528,-21.2820662,-47.8186313
3049831538,-21.2822599,-47.8183535
3049831545,-21.2824934,-47.8184113
3049831550,-21.2826092,-47.8191777
3049831558,-21.2828795,-47.8166023
3049831560,-21.2829026,-47.8187476
3049831573,-21.2831631,-47.8104293
3049831582,-21.2833633,-47.8198937
3049831585,-21.2834303,-47.8099855
3049831596,-21.2837039,-47.8095362
3049831597,-21.2837223,-47.8204611
3049831600,-21.2838123,-47.816369
3049831603,-21.2839547,-47.8090775
3049831615,-21.2842331,-47.816217
3049831621,-21.2842522,-47.8163091
3049831626,-21.2843255,-47.8163545
